29.10.2014 21:43:56  41941,90551 0,00 9 ZeroDelayStart
29.10.2014 21:43:58  41941,90553 0,00 9 ZeroDelayStart
29.10.2014 21:43:59  41941,90555 0,00 9 ZeroDelayStart
29.10.2014 21:44:01  41941,90557 0,00 9 ZeroDelayStart
29.10.2014 21:44:23  41941,90583 0,00 4 Test4
29.10.2014 21:44:25  41941,90585 0,00 4 Test4
29.10.2014 21:44:27  41941,90588 0,00 4 Test4
29.10.2014 21:44:30  41941,90590 0,00 4 Test4
29.10.2014 21:44:32  41941,90593 0,00 4 Test4
29.10.2014 21:44:34  41941,90595 0,00 4 Test4
29.10.2014 21:44:36  41941,90598 0,00 4 Test4
29.10.2014 21:44:38  41941,90600 0,00 4 Test4
29.10.2014 21:44:39  41941,90601 0,00 4 Test4
29.10.2014 21:44:41  41941,90604 0,00 4 Test4
29.10.2014 21:44:43  41941,90606 0,00 4 Test4
29.10.2014 21:44:45  41941,90609 0,00 4 Test4
29.10.2014 21:44:48  41941,90611 0,00 4 Test4
29.10.2014 21:44:50  41941,90614 0,00 4 Test4
29.10.2014 21:44:52  41941,90616 0,00 4 Test4
29.10.2014 21:44:54  41941,90619 0,00 4 Test4
29.10.2014 21:44:55  41941,90620 0,00 4 Test4
29.10.2014 21:44:57  41941,90622 0,00 4 Test4
29.10.2014 21:44:59  41941,90625 0,00 4 Test4
29.10.2014 21:45:01  41941,90627 0,00 4 Test4
29.10.2014 21:45:04  41941,90630 0,00 4 Test4
29.10.2014 21:45:06  41941,90632 0,00 4 Test4
29.10.2014 21:45:07  41941,90634 0,00 4 Test4
29.10.2014 21:45:09  41941,90636 0,00 4 Test4
29.10.2014 21:45:11  41941,90639 0,00 4 Test4
29.10.2014 21:45:14  41941,90641 0,00 4 Test4
29.10.2014 21:45:16  41941,90644 0,00 4 Test4
29.10.2014 21:45:18  41941,90646 0,00 4 Test4
29.10.2014 21:45:20  41941,90649 0,00 4 Test4
29.10.2014 21:45:21  41941,90650 0,00 4 Test4
29.10.2014 21:45:23  41941,90652 0,00 4 Test4
29.10.2014 21:45:25  41941,90655 0,00 4 Test4
29.10.2014 21:45:27  41941,90657 0,00 4 Test4
29.10.2014 21:45:30  41941,90660 0,00 4 Test4
29.10.2014 21:45:32  41941,90662 0,00 4 Test4
29.10.2014 21:45:34  41941,90665 0,00 4 Test4
29.10.2014 21:45:36  41941,90667 0,00 4 Test4
29.10.2014 21:45:37  41941,90668 0,00 4 Test4
29.10.2014 21:45:39  41941,90671 0,00 4 Test4
29.10.2014 21:45:41  41941,90673 0,00 4 Test4
29.10.2014 21:45:43  41941,90676 0,00 4 Test4
29.10.2014 21:45:45  41941,90678 0,00 4 Test4
29.10.2014 21:45:48  41941,90681 0,00 4 Test4
29.10.2014 21:45:50  41941,90683 0,00 4 Test4
29.10.2014 21:45:52  41941,90686 0,00 4 Test4
29.10.2014 21:45:53  41941,90687 0,00 4 Test4
29.10.2014 21:45:55  41941,90689 0,00 4 Test4
29.10.2014 21:45:57  41941,90692 0,00 4 Test4
29.10.2014 21:46:00  41941,90694 0,00 4 Test4
29.10.2014 21:46:02  41941,90697 0,00 4 Test4
29.10.2014 21:46:04  41941,90699 0,00 4 Test4
29.10.2014 21:46:05  41941,90701 0,00 4 Test4
29.10.2014 21:46:07  41941,90703 0,00 4 Test4
29.10.2014 21:46:09  41941,90706 0,00 4 Test4
29.10.2014 21:46:11  41941,90708 0,00 4 Test4
29.10.2014 21:46:14  41941,90711 0,00 4 Test4
29.10.2014 21:46:16  41941,90713 0,00 4 Test4
29.10.2014 21:46:18  41941,90716 0,00 4 Test4
29.10.2014 21:46:20  41941,90718 0,00 4 Test4
29.10.2014 21:46:22  41941,90721 0,00 4 Test4
29.10.2014 21:46:23  41941,90722 0,00 4 Test4
29.10.2014 21:46:25  41941,90724 0,00 4 Test4
29.10.2014 21:46:27  41941,90726 0,00 4 Test4
29.10.2014 21:46:29  41941,90729 0,00 4 Test4
29.10.2014 21:46:31  41941,90731 0,00 4 Test4
29.10.2014 21:46:33  41941,90734 0,00 4 Test4
29.10.2014 21:46:35  41941,90736 0,00 4 Test4
29.10.2014 21:46:37  41941,90738 0,00 4 Test4
29.10.2014 21:46:39  41941,90741 0,00 4 Test4
29.10.2014 21:46:42  41941,90743 0,00 4 Test4
29.10.2014 21:46:44  41941,90745 0,00 4 Test4
29.10.2014 21:46:46  41941,90748 0,00 4 Test4
29.10.2014 21:46:48  41941,90750 0,00 4 Test4
29.10.2014 21:46:50  41941,90753 0,00 4 Test4
29.10.2014 21:46:52  41941,90755 0,00 4 Test4
29.10.2014 21:46:54  41941,90757 0,00 4 Test4
29.10.2014 21:46:55  41941,90759 0,00 4 Test4
29.10.2014 21:46:57  41941,90761 0,00 4 Test4
29.10.2014 21:46:59  41941,90763 0,00 4 Test4
29.10.2014 21:47:01  41941,90766 0,00 4 Test4
29.10.2014 21:47:03  41941,90768 0,00 4 Test4
29.10.2014 21:47:05  41941,90771 0,00 4 Test4
29.10.2014 21:47:07  41941,90773 0,00 4 Test4
29.10.2014 21:47:09  41941,90775 0,00 4 Test4
29.10.2014 21:47:12  41941,90778 0,00 4 Test4
29.10.2014 21:47:14  41941,90780 0,00 4 Test4
29.10.2014 21:47:16  41941,90783 0,00 4 Test4
29.10.2014 21:47:18  41941,90785 0,00 4 Test4
29.10.2014 21:47:20  41941,90787 0,00 4 Test4
29.10.2014 21:47:22  41941,90790 0,00 4 Test4
29.10.2014 21:47:24  41941,90792 0,00 4 Test4
29.10.2014 21:47:25  41941,90793 0,00 4 Test4
29.10.2014 21:47:27  41941,90796 0,00 4 Test4
29.10.2014 21:47:29  41941,90798 0,00 4 Test4
29.10.2014 21:47:31  41941,90801 0,00 4 Test4
29.10.2014 21:47:33  41941,90803 0,00 4 Test4
29.10.2014 21:47:35  41941,90805 0,00 4 Test4
29.10.2014 21:47:38  41941,90808 0,00 4 Test4
29.10.2014 21:47:40  41941,90810 0,00 4 Test4
29.10.2014 21:47:42  41941,90813 0,00 4 Test4
29.10.2014 21:47:44  41941,90815 0,00 4 Test4
29.10.2014 21:47:46  41941,90818 0,00 4 Test4
29.10.2014 21:47:48  41941,90820 0,00 4 Test4
29.10.2014 21:47:50  41941,90822 0,00 4 Test4
29.10.2014 21:47:52  41941,90825 0,00 4 Test4
29.10.2014 21:47:53  41941,90826 0,00 4 Test4
29.10.2014 21:47:55  41941,90828 0,00 4 Test4
29.10.2014 21:47:57  41941,90830 0,00 4 Test4
29.10.2014 21:47:59  41941,90833 0,00 4 Test4
29.10.2014 21:48:01  41941,90835 0,00 4 Test4
29.10.2014 21:48:03  41941,90838 0,00 4 Test4
29.10.2014 21:48:05  41941,90840 0,00 4 Test4
29.10.2014 21:48:07  41941,90842 0,00 4 Test4
29.10.2014 21:48:09  41941,90845 0,00 4 Test4
29.10.2014 21:48:11  41941,90847 0,00 4 Test4
29.10.2014 21:48:13  41941,90849 0,00 4 Test4
29.10.2014 21:48:15  41941,90852 0,00 4 Test4
29.10.2014 21:48:18  41941,90854 0,00 4 Test4
29.10.2014 21:48:20  41941,90857 0,00 4 Test4
29.10.2014 21:48:22  41941,90859 0,00 4 Test4
29.10.2014 21:48:24  41941,90861 0,00 4 Test4
29.10.2014 21:48:26  41941,90864 0,00 4 Test4
29.10.2014 21:48:28  41941,90866 0,00 4 Test4
29.10.2014 21:48:30  41941,90868 0,00 4 Test4
29.10.2014 21:48:32  41941,90871 0,00 4 Test4
29.10.2014 21:48:34  41941,90873 0,00 4 Test4
29.10.2014 21:48:35  41941,90874 0,00 4 Test4
29.10.2014 21:48:37  41941,90877 0,00 4 Test4
29.10.2014 21:48:39  41941,90880 0,00 4 Test4
29.10.2014 21:48:42  41941,90882 0,00 4 Test4
29.10.2014 21:48:44  41941,90884 0,00 4 Test4
29.10.2014 21:48:46  41941,90887 0,00 4 Test4
29.10.2014 21:48:48  41941,90889 0,00 4 Test4
29.10.2014 21:48:50  41941,90892 0,00 4 Test4
29.10.2014 21:48:51  41941,90893 0,00 4 Test4
29.10.2014 21:48:53  41941,90895 0,00 4 Test4
29.10.2014 21:48:55  41941,90898 0,00 4 Test4
29.10.2014 21:48:57  41941,90900 0,00 4 Test4
29.10.2014 21:48:59  41941,90903 0,00 4 Test4
29.10.2014 21:49:01  41941,90905 0,00 4 Test4
29.10.2014 21:49:04  41941,90907 0,00 4 Test4
29.10.2014 21:49:06  41941,90910 0,00 4 Test4
29.10.2014 21:49:08  41941,90912 0,00 4 Test4
29.10.2014 21:49:10  41941,90914 0,00 4 Test4
29.10.2014 21:49:12  41941,90917 0,00 4 Test4
29.10.2014 21:49:14  41941,90919 0,00 4 Test4
29.10.2014 21:49:16  41941,90922 0,00 4 Test4
29.10.2014 21:49:18  41941,90924 0,00 4 Test4
29.10.2014 21:49:20  41941,90926 0,00 4 Test4
29.10.2014 21:49:49  41941,90960 0,00 1 Test1
29.10.2014 21:49:51  41941,90963 0,00 1 Test1
29.10.2014 21:49:53  41941,90965 0,00 1 Test1
29.10.2014 21:49:55  41941,90967 0,00 1 Test1
29.10.2014 21:49:57  41941,90970 0,00 1 Test1
29.10.2014 21:49:59  41941,90972 0,00 1 Test1
29.10.2014 21:50:01  41941,90974 0,00 1 Test1
29.10.2014 21:50:03  41941,90977 0,00 1 Test1
29.10.2014 21:50:06  41941,90979 0,00 1 Test1
29.10.2014 21:50:08  41941,90982 0,00 1 Test1
29.10.2014 21:50:10  41941,90984 0,00 1 Test1
29.10.2014 21:50:12  41941,90986 0,00 1 Test1
29.10.2014 21:50:14  41941,90989 0,00 1 Test1
29.10.2014 21:50:16  41941,90991 0,00 1 Test1
29.10.2014 21:50:18  41941,90994 0,00 1 Test1
29.10.2014 21:50:20  41941,90996 0,00 1 Test1
29.10.2014 21:50:22  41941,90998 0,00 1 Test1
29.10.2014 21:50:23  41941,91000 0,00 1 Test1
29.10.2014 21:50:25  41941,91002 0,00 1 Test1
29.10.2014 21:50:27  41941,91004 0,00 1 Test1
29.10.2014 21:50:29  41941,91007 0,00 1 Test1
29.10.2014 21:50:31  41941,91009 0,00 1 Test1
29.10.2014 21:50:33  41941,91011 0,00 1 Test1
29.10.2014 21:50:35  41941,91014 0,00 1 Test1
29.10.2014 21:50:37  41941,91016 0,00 1 Test1
29.10.2014 21:50:39  41941,91019 0,00 1 Test1
29.10.2014 21:50:42  41941,91021 0,00 1 Test1
29.10.2014 21:50:44  41941,91023 0,00 1 Test1
29.10.2014 21:50:46  41941,91026 0,00 1 Test1
29.10.2014 21:50:48  41941,91028 0,00 1 Test1
29.10.2014 21:50:50  41941,91030 0,00 1 Test1
29.10.2014 21:50:52  41941,91033 0,00 1 Test1
29.10.2014 21:50:54  41941,91035 0,00 1 Test1
29.10.2014 21:50:56  41941,91037 0,00 1 Test1
29.10.2014 21:50:58  41941,91040 0,00 1 Test1
29.10.2014 21:51:00  41941,91042 0,00 1 Test1
29.10.2014 21:51:02  41941,91045 0,00 1 Test1
29.10.2014 21:51:04  41941,91047 0,00 1 Test1
29.10.2014 21:51:05  41941,91048 0,00 1 Test1
29.10.2014 21:51:07  41941,91051 0,00 1 Test1
29.10.2014 21:51:09  41941,91053 0,00 1 Test1
29.10.2014 21:51:11  41941,91055 0,00 1 Test1
29.10.2014 21:51:13  41941,91058 0,00 1 Test1
29.10.2014 21:51:15  41941,91060 0,00 1 Test1
29.10.2014 21:51:17  41941,91062 0,00 1 Test1
29.10.2014 21:51:19  41941,91065 0,00 1 Test1
29.10.2014 21:51:21  41941,91067 0,00 1 Test1
29.10.2014 21:51:23  41941,91069 0,00 1 Test1
29.10.2014 21:51:25  41941,91072 0,00 1 Test1
29.10.2014 21:51:28  41941,91074 0,00 1 Test1
29.10.2014 21:51:30  41941,91076 0,00 1 Test1
29.10.2014 21:51:32  41941,91079 0,00 1 Test1
29.10.2014 21:51:34  41941,91081 0,00 1 Test1
29.10.2014 21:51:36  41941,91084 0,00 1 Test1
29.10.2014 21:51:38  41941,91086 0,00 1 Test1
29.10.2014 21:51:40  41941,91088 0,00 1 Test1
29.10.2014 21:51:42  41941,91091 0,00 1 Test1
29.10.2014 21:51:44  41941,91093 0,00 1 Test1
29.10.2014 21:51:46  41941,91095 0,00 1 Test1
29.10.2014 21:51:48  41941,91098 0,00 1 Test1
29.10.2014 21:51:50  41941,91100 0,00 1 Test1
29.10.2014 21:51:52  41941,91102 0,00 1 Test1
29.10.2014 21:51:53  41941,91104 0,00 1 Test1
29.10.2014 21:51:55  41941,91106 0,00 1 Test1
29.10.2014 21:51:57  41941,91108 0,00 1 Test1
29.10.2014 21:51:59  41941,91111 0,00 1 Test1
29.10.2014 21:52:01  41941,91113 0,00 1 Test1
29.10.2014 21:52:03  41941,91116 0,00 1 Test1
29.10.2014 21:52:05  41941,91118 0,00 1 Test1
29.10.2014 21:52:07  41941,91120 0,00 1 Test1
29.10.2014 21:52:09  41941,91123 0,00 1 Test1
29.10.2014 21:52:12  41941,91125 0,00 1 Test1
29.10.2014 21:52:14  41941,91127 0,00 1 Test1
29.10.2014 21:52:16  41941,91130 0,00 1 Test1
29.10.2014 21:52:18  41941,91132 0,00 1 Test1
29.10.2014 21:52:20  41941,91135 0,00 1 Test1
29.10.2014 21:52:22  41941,91137 0,00 1 Test1
29.10.2014 21:52:24  41941,91139 0,00 1 Test1
29.10.2014 21:52:26  41941,91142 0,00 1 Test1
29.10.2014 21:52:28  41941,91144 0,00 1 Test1
29.10.2014 21:52:30  41941,91146 0,00 1 Test1
29.10.2014 21:52:32  41941,91149 0,00 1 Test1
29.10.2014 21:52:33  41941,91150 0,00 1 Test1
29.10.2014 21:52:35  41941,91152 0,00 1 Test1
29.10.2014 21:52:37  41941,91155 0,00 1 Test1
29.10.2014 21:52:39  41941,91157 0,00 1 Test1
29.10.2014 21:52:41  41941,91159 0,00 1 Test1
29.10.2014 21:52:43  41941,91162 0,00 1 Test1
29.10.2014 21:52:45  41941,91164 0,00 1 Test1
29.10.2014 21:52:47  41941,91166 0,00 1 Test1
29.10.2014 21:52:49  41941,91169 0,00 1 Test1
29.10.2014 21:52:51  41941,91171 0,00 1 Test1
29.10.2014 21:52:54  41941,91174 0,00 1 Test1
29.10.2014 21:52:56  41941,91176 0,00 1 Test1
29.10.2014 21:52:58  41941,91178 0,00 1 Test1
29.10.2014 21:53:00  41941,91181 0,00 1 Test1
29.10.2014 21:53:02  41941,91183 0,00 1 Test1
29.10.2014 21:53:04  41941,91185 0,00 1 Test1
29.10.2014 21:53:06  41941,91188 0,00 1 Test1
29.10.2014 21:53:08  41941,91190 0,00 1 Test1
29.10.2014 21:53:10  41941,91193 0,00 1 Test1
29.10.2014 21:53:12  41941,91195 0,00 1 Test1
29.10.2014 21:53:14  41941,91197 0,00 1 Test1
29.10.2014 21:53:16  41941,91200 0,00 1 Test1
29.10.2014 21:53:17  41941,91201 0,00 1 Test1
29.10.2014 21:53:19  41941,91203 0,00 1 Test1
29.10.2014 21:53:21  41941,91206 0,00 1 Test1
29.10.2014 21:53:23  41941,91208 0,00 1 Test1
29.10.2014 21:53:25  41941,91210 0,00 1 Test1
29.10.2014 21:53:27  41941,91213 0,00 1 Test1
29.10.2014 21:53:29  41941,91215 0,00 1 Test1
29.10.2014 21:53:31  41941,91218 0,00 1 Test1
29.10.2014 21:53:34  41941,91220 0,00 1 Test1
29.10.2014 21:53:36  41941,91222 0,00 1 Test1
29.10.2014 21:53:38  41941,91225 0,00 1 Test1
29.10.2014 21:53:40  41941,91227 0,00 1 Test1
29.10.2014 21:53:42  41941,91229 0,00 1 Test1
29.10.2014 21:53:44  41941,91232 0,00 1 Test1
29.10.2014 21:53:46  41941,91234 0,00 1 Test1
29.10.2014 21:53:48  41941,91237 0,00 1 Test1
29.10.2014 21:53:50  41941,91239 0,00 1 Test1
29.10.2014 21:53:52  41941,91241 0,00 1 Test1
29.10.2014 21:53:54  41941,91244 0,00 1 Test1
29.10.2014 21:53:56  41941,91246 0,00 1 Test1
29.10.2014 21:53:57  41941,91247 0,00 1 Test1
29.10.2014 21:53:59  41941,91250 0,00 1 Test1
29.10.2014 21:54:01  41941,91252 0,00 1 Test1
29.10.2014 21:54:03  41941,91254 0,00 1 Test1
29.10.2014 21:54:05  41941,91257 0,00 1 Test1
29.10.2014 21:54:07  41941,91259 0,00 1 Test1
29.10.2014 21:54:09  41941,91261 0,00 1 Test1
29.10.2014 21:54:11  41941,91264 0,00 1 Test1
29.10.2014 21:54:13  41941,91266 0,00 1 Test1
29.10.2014 21:54:15  41941,91268 0,00 1 Test1
29.10.2014 21:54:18  41941,91271 0,00 1 Test1
29.10.2014 21:54:20  41941,91273 0,00 1 Test1
29.10.2014 21:54:22  41941,91276 0,00 1 Test1
29.10.2014 21:54:24  41941,91278 0,00 1 Test1
29.10.2014 21:54:26  41941,91280 0,00 1 Test1
29.10.2014 21:54:28  41941,91283 0,00 1 Test1
29.10.2014 21:54:30  41941,91285 0,00 1 Test1
29.10.2014 21:54:32  41941,91287 0,00 1 Test1
29.10.2014 21:54:34  41941,91290 0,00 1 Test1
29.10.2014 21:54:36  41941,91292 0,00 1 Test1
29.10.2014 21:54:38  41941,91294 0,00 1 Test1
29.10.2014 21:54:40  41941,91297 0,00 1 Test1
29.10.2014 21:54:42  41941,91299 0,00 1 Test1
29.10.2014 21:54:44  41941,91302 0,00 1 Test1
29.10.2014 21:54:45  41941,91303 0,00 1 Test1
29.10.2014 21:55:14  41941,91337 0,00 1 Test1
29.10.2014 21:55:17  41941,91339 0,00 1 Test1
29.10.2014 21:55:19  41941,91342 0,00 1 Test1
29.10.2014 21:55:21  41941,91344 0,00 1 Test1
29.10.2014 21:55:23  41941,91346 0,00 1 Test1
29.10.2014 21:55:25  41941,91349 0,00 1 Test1
29.10.2014 21:55:27  41941,91351 0,00 1 Test1
29.10.2014 21:55:29  41941,91353 0,00 1 Test1
29.10.2014 21:55:31  41941,91356 0,00 1 Test1
29.10.2014 21:55:33  41941,91358 0,00 1 Test1
29.10.2014 21:55:35  41941,91361 0,00 1 Test1
29.10.2014 21:55:37  41941,91363 0,00 1 Test1
29.10.2014 21:55:39  41941,91365 0,00 1 Test1
29.10.2014 21:55:41  41941,91368 0,00 1 Test1
29.10.2014 21:55:43  41941,91370 0,00 1 Test1
29.10.2014 21:55:45  41941,91373 0,00 1 Test1
29.10.2014 21:55:46  41941,91374 0,00 1 Test1
29.10.2014 21:55:49  41941,91376 0,00 1 Test1
29.10.2014 21:55:51  41941,91379 0,00 1 Test1
29.10.2014 21:55:53  41941,91381 0,00 1 Test1
29.10.2014 21:55:55  41941,91383 0,00 1 Test1
29.10.2014 21:55:57  41941,91386 0,00 1 Test1
29.10.2014 21:55:59  41941,91388 0,00 1 Test1
29.10.2014 21:56:01  41941,91390 0,00 1 Test1
29.10.2014 21:56:03  41941,91393 0,00 1 Test1
29.10.2014 21:56:05  41941,91395 0,00 1 Test1
29.10.2014 21:56:07  41941,91398 0,00 1 Test1
29.10.2014 21:56:09  41941,91400 0,00 1 Test1
29.10.2014 21:56:11  41941,91402 0,00 1 Test1
29.10.2014 21:56:13  41941,91405 0,00 1 Test1
29.10.2014 21:56:15  41941,91407 0,00 1 Test1
29.10.2014 21:56:17  41941,91409 0,00 1 Test1
29.10.2014 21:56:19  41941,91412 0,00 1 Test1
29.10.2014 21:56:21  41941,91414 0,00 1 Test1
29.10.2014 21:56:23  41941,91417 0,00 1 Test1
29.10.2014 21:56:25  41941,91419 0,00 1 Test1
29.10.2014 21:56:26  41941,91420 0,00 1 Test1
29.10.2014 21:56:29  41941,91422 0,00 1 Test1
29.10.2014 21:56:31  41941,91425 0,00 1 Test1
29.10.2014 21:56:33  41941,91427 0,00 1 Test1
29.10.2014 21:56:35  41941,91430 0,00 1 Test1
29.10.2014 21:56:37  41941,91432 0,00 1 Test1
29.10.2014 21:56:39  41941,91434 0,00 1 Test1
29.10.2014 21:56:41  41941,91437 0,00 1 Test1
29.10.2014 21:56:43  41941,91439 0,00 1 Test1
29.10.2014 21:56:45  41941,91441 0,00 1 Test1
29.10.2014 21:56:47  41941,91444 0,00 1 Test1
29.10.2014 21:56:49  41941,91446 0,00 1 Test1
29.10.2014 21:56:51  41941,91449 0,00 1 Test1
29.10.2014 21:56:53  41941,91451 0,00 1 Test1
29.10.2014 21:56:55  41941,91453 0,00 1 Test1
29.10.2014 21:56:57  41941,91456 0,00 1 Test1
29.10.2014 21:56:59  41941,91458 0,00 1 Test1
29.10.2014 21:57:01  41941,91460 0,00 1 Test1
29.10.2014 21:57:03  41941,91463 0,00 1 Test1
29.10.2014 21:57:04  41941,91464 0,00 1 Test1
29.10.2014 21:57:06  41941,91466 0,00 1 Test1
29.10.2014 21:57:09  41941,91469 0,00 1 Test1
29.10.2014 21:57:11  41941,91471 0,00 1 Test1
29.10.2014 21:57:13  41941,91474 0,00 1 Test1
29.10.2014 21:57:15  41941,91476 0,00 1 Test1
29.10.2014 21:57:17  41941,91478 0,00 1 Test1
29.10.2014 21:57:19  41941,91481 0,00 1 Test1
29.10.2014 21:57:21  41941,91483 0,00 1 Test1
29.10.2014 21:57:23  41941,91485 0,00 1 Test1
29.10.2014 21:57:25  41941,91488 0,00 1 Test1
29.10.2014 21:57:27  41941,91490 0,00 1 Test1
29.10.2014 21:57:29  41941,91492 0,00 1 Test1
29.10.2014 21:57:31  41941,91495 0,00 1 Test1
29.10.2014 21:57:33  41941,91497 0,00 1 Test1
29.10.2014 21:57:35  41941,91500 0,00 1 Test1
29.10.2014 21:57:37  41941,91502 0,00 1 Test1
29.10.2014 21:57:39  41941,91504 0,00 1 Test1
29.10.2014 21:57:41  41941,91507 0,00 1 Test1
29.10.2014 21:57:43  41941,91509 0,00 1 Test1
29.10.2014 21:57:45  41941,91511 0,00 1 Test1
29.10.2014 21:57:46  41941,91513 0,00 1 Test1
29.10.2014 21:57:48  41941,91515 0,00 1 Test1
29.10.2014 21:57:51  41941,91517 0,00 1 Test1
29.10.2014 21:57:53  41941,91520 0,00 1 Test1
29.10.2014 21:57:55  41941,91522 0,00 1 Test1
29.10.2014 21:57:57  41941,91525 0,00 1 Test1
29.10.2014 21:57:59  41941,91527 0,00 1 Test1
29.10.2014 21:58:01  41941,91529 0,00 1 Test1
29.10.2014 21:58:03  41941,91532 0,00 1 Test1
29.10.2014 21:58:05  41941,91534 0,00 1 Test1
29.10.2014 21:58:07  41941,91536 0,00 1 Test1
29.10.2014 21:58:09  41941,91539 0,00 1 Test1
29.10.2014 21:58:11  41941,91541 0,00 1 Test1
29.10.2014 21:58:13  41941,91544 0,00 1 Test1
29.10.2014 21:58:15  41941,91546 0,00 1 Test1
29.10.2014 21:58:17  41941,91548 0,00 1 Test1
29.10.2014 21:58:19  41941,91551 0,00 1 Test1
29.10.2014 21:58:21  41941,91553 0,00 1 Test1
29.10.2014 21:58:23  41941,91555 0,00 1 Test1
29.10.2014 21:58:25  41941,91558 0,00 1 Test1
29.10.2014 21:58:27  41941,91560 0,00 1 Test1
29.10.2014 21:58:28  41941,91561 0,00 1 Test1
